index,question,classification,intent,sentence_length,num_arabic_stopwords,repeated_words,num_special_chars,num_repeated_words
772,مدة الضمان تلفزيون إل جي oled مقاس 65 بوصة الشروط والأحكام,complex,ask_warranty,16,5,{'هي': 2},2,1
773,يتوفر لديكم هاتف سامسونج جالاكسي s24 ألترا باللون الأسود 512 جيجابايت,complex,product_availability,12,1,{},1,0
774,أرغب معرفة دقة الشاشة ونوع المعالج وبطارية هاتف آيفون 15 برو ماكس,complex,product_specifications,13,1,{},1,0
775,يمكنني تغيير رقم الهاتف المرتبط بحسابي لديكم,complex,others,8,1,{},1,0
776,أبحث لابتوب خفيف الوزن ومناسب للدراسة,simple,search_product,7,1,{},1,0
777,سعر ساعة هواوي ووتش فيت 2,simple,ask_price,7,1,{},1,0
778,قارن الهواتف سامسونج شاومي,simple,compare_products,5,1,{},1,0
779,طلبي رقم 446677 يتم تحديث حالته,simple,ask_about_order,7,1,{},1,0
780,تتوفر خدمة الشحن السريع,simple,ask_shipping,5,1,{},1,0
781,شروط إرجاع الألعاب,simple,ask_return,5,2,{},1,0
782,الشاحن ده ضمان,simple,ask_warranty,5,2,{},1,0
783,مكنسة هوفر متوفرة باللون الأحمر,simple,product_availability,6,1,{},1,0
784,مواصفات غسالة أطباق بيكو 14 فرد,simple,product_specifications,6,0,{},1,0
785,يمكنني إلغاء الطلب الشحن,simple,others,6,2,{},1,0
786,أريد البحث هاتف آيفون 15 برو باللون الأزرق ومساحة تخزين 256 جيجابايت,complex,search_product,13,1,{},1,0
787,سعر ثلاجة سامسونج بابين سعة 400 لتر باللون الفضي,complex,ask_price,10,1,{},1,0
788,يمكنكم مقارنة أجهزة الألعاب بلايستيشن 5 وإكس بوكس سيريس إكس الأداء الحصري وجودة الرسوميات,complex,compare_products,17,3,{},1,0
789,توجد شحنة طلبي رقم 557788 وهل يمكنني تتبعها بنفسي,complex,ask_about_order,10,1,{},2,0
790,خيارات الشحن المتاحة لهاتف آيفون 15 برو مناطق خارج المدن الرئيسية,complex,ask_shipping,14,3,{},1,0
791,اشتريت قميص رجالي زارا يومين ووجدته يناسبني يمكنني استبداله بمقاس آخر,complex,ask_return,15,4,{},3,0
792,تفاصيل الضمان لاب توب ماك بوك برو m3 وهل يشمل الأعطال البرمجية,complex,ask_warranty,15,3,{},1,0
793,يتوفر لديكم حذاء رياضي نايكي إير ماكس باللون الأسود مقاس 44,complex,product_availability,12,1,{},1,0
794,أرغب معرفة مواصفات الكاميرا الأمامية والخلفية لهاتف سامسونج جالاكسي s24 ألترا,complex,product_specifications,13,2,{},1,0
795,يمكنني الحصول فاتورة ضريبية لطلبي رقم 668899,complex,others,9,2,{},1,0
796,أبحث كاميرا احترافية,simple,search_product,6,2,{},1,0
797,سعر خلاط براون الجديد,simple,ask_price,5,1,{},1,0
798,قارن ثلاجات سامسونج lg,simple,compare_products,7,3,{},1,0
799,وين طلبي رقم 779900,simple,ask_about_order,4,0,{},1,0
800,الشحن مجاني للمشتريات 500,simple,ask_shipping,7,2,{},1,0
801,سياسة استرجاع الأحذية,simple,ask_return,3,0,{},1,0
802,يوجد ضمان جهاز الألعاب,simple,ask_warranty,6,2,{},1,0
803,هاتف شاومي ريدمي نوت 12 برو متوفر باللون الأزرق,simple,product_availability,10,1,{},1,0
804,مواصفات تابلت سامسونج a8,simple,product_specifications,4,0,{},1,0
805,يمكنني الاشتراك النشرة البريدية,simple,others,6,2,{},1,0
806,أرغب البحث تيشيرت رياضي نسائي نايكي يكون مناسبا للجري,complex,search_product,12,3,{},2,0
807,سعر جهاز تابلت سامسونج جالاكسي تاب s9 ألترا 5g 512 جيجابايت,complex,ask_price,12,1,{},1,0
808,الفروق الرئيسية ساعات جارمن فينيكس 7 وساعات آبل ووتش ألترا الميزات الرياضية,complex,compare_products,17,5,{},1,0
809,أود الاستفسار موعد وصول الشحنة لطلبي رقم 880011 يحتوي أجهزة منزلية,complex,ask_about_order,14,3,{},1,0
810,يمكنني اختيار شركة شحن معينة لتوصيل ملابس الأطفال مدينة أبها,complex,ask_shipping,12,2,{},1,0
811,اشتريت سماعات أذن لاسلكية سوني 5 أيام ووجدت أنها تعمل بشكل جيد يمكنني استبدالها,complex,ask_return,18,4,{},3,0
812,شروط الضمان غسالة ملابس إل جي سعة 9 كيلو وماذا يغطي,complex,ask_warranty,16,4,{},2,0
813,يتوفر لديكم تيشيرت رجالي بولو رالف لورين باللون الأزرق الداكن ومقاس l,complex,product_availability,15,2,{'بولو': 2},1,1
814,أرغب معرفة مواصفات معالج ورامات هاتف آيفون 15 برو,complex,product_specifications,11,2,{},1,0
815,يمكنني الحصول خدمة التركيب لغسالة الأطباق اشتريتها,complex,others,10,3,{},1,0
816,أبحث هاتف ذكي الفئة الاقتصادية,simple,search_product,7,2,{},1,0
817,سعر لابتوب هواوي ميت بوك d15,simple,ask_price,7,1,{},1,0
818,قارن ساعات سامسونج جالكسي ووتش وساعات هواوي gt,simple,compare_products,10,1,{'ووتش': 2},1,1
819,حالة طلبي رقم 991122,simple,ask_about_order,6,2,{},1,0
820,تكلفة الشحن للقاهرة,simple,ask_shipping,4,1,{},1,0
821,سياسة استرجاع الهواتف المحمولة,simple,ask_return,4,0,{},1,0
822,ضمان شاشة اللابتوب,simple,ask_warranty,6,3,{},1,0
823,تيشيرت بولو رجالي أبيض مقاس l متوفر,simple,product_availability,8,1,{},1,0
824,مواصفات ثلاجة بوش بابين,simple,product_specifications,4,0,{},1,0
825,يمكنني تعديل بيانات حسابي,simple,others,5,1,{},1,0
826,أريد البحث حذاء رياضي أديداس يكون خفيف الوزن ومناسبا للمشي اليومي,complex,search_product,13,2,{},2,0
827,سعر جهاز تكييف سامسونج 225 حصان بارد ساخن,complex,ask_price,9,1,{},2,0
828,يمكنكم مقارنة مميزات وعيوب لابتوب ديل انسبايرون ولابتوب اتش بافيليون الأداء والبطارية,complex,compare_products,16,4,{},1,0
829,أود الاستفسار سبب تأخر طلبي رقم 002233 يحتوي ملابس وأحذية,complex,ask_about_order,13,3,{},1,0
830,شركات الشحن تتعاملون معها لتوصيل أجهزة منزلية كبيرة المناطق الساحلية,complex,ask_shipping,14,4,{},1,0
831,اشتريت سماعات رأس بوس 3 أيام ووجدتها مريحة يمكنني إرجاعها,complex,ask_return,14,4,{},2,0
832,شروط الضمان هاتف شاومي 13 ألترا وهل يشمل الأعطال الناتجة سوء الاستخدام,complex,ask_warranty,16,4,{},2,0
833,يتوفر لديكم هاتف جوجل بيكسل 8 باللون الأبيض 128 جيجابايت,complex,product_availability,11,1,{},1,0
834,أرغب معرفة مواصفات معالج ورامات لابتوب أسوس زين بوك 14,complex,product_specifications,12,2,{},1,0
835,يمكنني طلب فاتورة ضريبية إلكترونية لجميع مشترياتي الأخيرة,complex,others,9,1,{},1,0
836,أبحث تلفزيون ذكي مقاس 50 بوصة,simple,search_product,7,1,{},1,0
837,سعر هاتف سامسونج جالاكسي a55,simple,ask_price,6,1,{},1,0
838,قارن لابتوب ماك بوك إير ولابتوب ديل xps,simple,compare_products,9,1,{},1,0
839,حالة طلبي رقم 330044,simple,ask_about_order,6,2,{},1,0
840,يوجد شحن لجميع مناطق المملكة,simple,ask_shipping,6,1,{},1,0
841,أرجع ملابس اشتريتها,simple,ask_return,4,1,{},1,0
842,الضمان مكيف سامسونج يشمل التركيب,simple,ask_warranty,7,2,{},1,0
843,غسالة أطباق بوش متوفرة باللون الأبيض,simple,product_availability,7,1,{},1,0
844,مواصفات سماعات سوني wh1000xm5,simple,product_specifications,4,0,{},2,0
845,يمكنني دفع أقساط شهرية,simple,others,5,1,{},1,0
846,أرغب البحث هاتف سامسونج جالاكسي s24 ألترا باللون الأسود 512 جيجابايت,complex,search_product,13,2,{},1,0
847,سعر غسالة ملابس إل جي سعة 7 كيلو خاصية البخار,complex,ask_price,13,3,{},1,0
848,الفروق الجوهرية تلفزيون سوني برافيا oled وتلفزيون سامسونج qled جودة الصورة والألوان,complex,compare_products,17,5,{},1,0
849,استفسر موعد شحن طلبي رقم 441155 وهل سيصل نهاية الأسبوع,complex,ask_about_order,12,2,{},1,0
850,توفرون خدمة الشحن السريع للمنتجات الإلكترونية مدينة جدة,complex,ask_shipping,10,2,{},1,0
851,اشتريت لعبة فيديو بلايستيشن 5 يومين ولم تعجبني يمكنني إرجاعها يتم فتح الغلاف البلاستيكي,complex,ask_return,18,4,{},2,0
852,مدة الضمان جهاز إكس بوكس سيريس وهل يشمل الأعطال الناتجة ارتفاع درجة الحرارة,complex,ask_warranty,18,4,{},2,0
853,يتوفر لديكم حذاء رياضي نايكي إير فورس 1 باللون الأبيض ومقاس 42,complex,product_availability,14,2,{},1,0
854,أرغب معرفة مواصفات الكاميرا الخلفية لهاتف سامسونج جالاكسي s24 ألترا,complex,product_specifications,12,2,{},1,0
855,يمكنني تغيير عنوان الشحن لطلبي رقم 552266 إرساله,complex,others,10,2,{},1,0
856,أبحث لابتوب ديل مناسب للعمل,simple,search_product,7,2,{},1,0
857,سعر هاتف أوبو فايند n3 فليب,simple,ask_price,7,1,{},1,0
858,قارن أجهزة التابلت آبل وسامسونج,simple,compare_products,7,2,{},1,0
859,حالة طلبي رقم 663377,simple,ask_about_order,6,2,{},1,0
860,الشحن مجاني لمدينة الرياض,simple,ask_shipping,5,1,{},1,0
861,سياسة استرجاع الإكسسوارات الإلكترونية,simple,ask_return,4,0,{},1,0
862,يوجد ضمان شاشة تلفزيون سامسونج 65 بوصة,simple,ask_warranty,9,2,{},1,0
863,تيشيرت لاكوست أزرق مقاس m متوفر,simple,product_availability,7,1,{},1,0
864,مواصفات لاب توب ماك بوك برو m2,simple,product_specifications,7,0,{},1,0
865,يمكنني التواصل معكم عبر الواتساب,simple,others,6,1,{},1,0
866,أريد البحث هاتف شاومي جديد يكون بسعر مناسب ومواصفات قوية للكاميرا,complex,search_product,12,1,{},1,0
867,سعر غسالة أطباق بوش سعة 13 فرد باللون الأبيض,complex,ask_price,10,1,{},1,0
868,الفروق الرئيسية ساعات سامسونج جالكسي ووتش 6 وساعات هواوي gt 4 الميزات الصحية وتتبع اللياقة,complex,compare_products,21,5,{'ووتش': 2},1,1
869,وصل طلبي رقم 774488 يحتوي لابتوب وهل تتبع للشحنة,complex,ask_about_order,14,4,{'رقم': 2},2,1
870,توفرون خدمة الشحن المجاني للمشتريات تتجاوز 1000 سعودي وهل يشمل المنتجات,complex,ask_shipping,16,5,{},2,0
871,اشتريت هاتف أوبو رينو 10 أسبوع ووجدت بطاريته تدوم طويلا يمكنني إرجاعه استبداله,complex,ask_return,18,5,{},4,0
872,شروط الضمان شاشة سامسونج 55 بوصة oled وماذا يغطي حال الأعطال الفنية,complex,ask_warranty,17,4,{'الضمان': 2},2,1
873,يتوفر لديكم حذاء رياضي أديداس ألترا بوست باللون الأسود ومقاس 425,complex,product_availability,13,2,{},2,0
874,أرغب معرفة مواصفات معالج ورامات هاتف شاومي 14 برو,complex,product_specifications,11,2,{},1,0
875,يمكنني طلب خدمة التركيب لغسالة ملابس جديدة قمت بشرائها منكم,complex,others,11,1,{},1,0
876,أبحث هاتف آيفون 14 برو ماكس مستعمل بحالة جيدة,simple,search_product,10,1,{},1,0
877,سعر كاميرا eos r5,simple,ask_price,6,2,{},1,0
878,قارن ساعات جارمن وفيت بيت,simple,compare_products,7,2,{},1,0
879,حالة طلبي رقم 885599,simple,ask_about_order,6,2,{},1,0
880,الشحن مجاني لأي طلبية,simple,ask_shipping,5,1,{},1,0
