index,question,classification,intent,sentence_length,num_arabic_stopwords,repeated_words,num_special_chars,num_repeated_words
1602,هل يمكنني حجز موعد مع خبير منتجات لمساعدتي في اختيار أفضل هاتف يناسب احتياجاتي؟,complex,others,14,3,{},1,0
1603,ما هي سياسة الخصوصية للمتجر وكيف يتم التعامل مع بياناتي الشخصية التي أقوم بإدخالها؟,complex,others,14,4,{},1,0
1604,أرغب في الاشتراك في النشرة البريدية لتلقي آخر العروض والخصومات، كيف يمكنني ذلك؟,complex,others,13,3,{'في': 2},2,1
1605,هل يمكنني دفع قيمة طلبي رقم 23456 باستخدام بطاقتي الائتمانية عبر الهاتف بدلاً من الموقع الإلكتروني؟,complex,others,16,2,{},2,0
1606,ما هي إجراءات الإبلاغ عن منتج مقلد أو غير أصلي يتم بيعه في متجركم؟,complex,others,14,6,{},1,0
1607,أريد البحث عن هاتف سامسونج.,simple,search_product,5,1,{},1,0
1608,هل لديكم حذاء رياضي من Nike؟,simple,search_product,6,2,{},1,0
1609,أبحث عن فستان أحمر.,simple,search_product,4,1,{},1,0
1610,ابحث لي عن غسالة ملابس.,simple,search_product,5,2,{},1,0
1611,ما هي ألعاب الفيديو المتوفرة؟,simple,search_product,5,2,{},1,0
1612,أرغب في شراء سماعات بلوتوث.,simple,search_product,5,1,{},1,0
1613,عرض لي لابتوبات HP.,simple,search_product,4,1,{},1,0
1614,هل يتوفر لديكم قمصان رجالية؟,simple,search_product,5,1,{},1,0
1615,أبحث عن جوال آيفون جديد.,simple,search_product,5,1,{},1,0
1616,أريد أن أرى المكنسة الكهربائية.,simple,search_product,5,2,{},1,0
1617,أبحث عن هاتف ذكي بشاشة كبيرة وكاميرا ممتازة، ويكون من ماركة معروفة مثل سامسونج أو هواوي.,complex,search_product,16,4,{},2,0
1618,هل يمكنكم عرض موديلات أحذية الجري الرجالية من Nike بمقاس 42؟,complex,search_product,11,2,{},1,0
1619,أريد شراء فستان سهرة طويل بلون أزرق غامق، وهل لديكم تصاميم جديدة؟,complex,search_product,12,0,{},2,0
1620,أبحث عن ثلاجة بابين، فضية اللون، وتكون موفرة للطاقة من LG أو Samsung.,complex,search_product,13,3,{},3,0
1621,ما هي أحدث ألعاب البلايستيشن 5 المتوفرة لديكم، خاصة ألعاب الأكشن والمغامرات؟,complex,search_product,12,3,{'ألعاب': 2},2,1
1622,هل لديكم باور بانك بسعة كبيرة لشحن الهواتف، ويفضل أن يكون من Anker أو Xiaomi؟,complex,search_product,15,4,{},2,0
1623,أبحث عن لابتوب للألعاب، بمواصفات عالية، وشاشته تكون 15 بوصة أو أكبر.,complex,search_product,12,2,{},3,0
1624,أرغب في تصفح تشكيلة القمصان الرسمية الرجالية، وما هي الماركات المتوفرة؟,complex,search_product,11,3,{},2,0
1625,أبحث عن جوال آيفون 15 برو ماكس باللون الأزرق الجديد، وهل هو متوفر الآن؟,complex,search_product,14,2,{},2,0
1626,ممكن تعرضون لي أفضل أنواع المكانس الكهربائية الذكية التي تعمل بالروبوت؟,complex,search_product,11,2,{},1,0
1627,كم سعر هاتف iPhone 15؟,simple,ask_price,5,1,{},1,0
1628,ما هو ثمن حذاء Adidas UltraBoost؟,simple,ask_price,6,2,{},1,0
1629,كم تكلفة فستان السهرة الأحمر؟,simple,ask_price,5,1,{},1,0
1630,بكم سعر غسالة LG ذات التحميل الأمامي؟,simple,ask_price,7,2,{},1,0
1631,ما هو سعر لعبة God of War Ragnarök؟,simple,ask_price,8,2,{},1,0
1632,كم سعر سماعة AirPods Pro؟,simple,ask_price,5,1,{},1,0
1633,بكم اللابتوب Dell XPS 15؟,simple,ask_price,5,1,{},1,0
1634,كم قيمة تيشيرت Nike؟,simple,ask_price,4,1,{},1,0
1635,ما هو سعر جوال سامسونج A54؟,simple,ask_price,6,2,{},1,0
1636,بكم المكنسة الكهربائية من Dyson؟,simple,ask_price,5,2,{},1,0
1637,كم تكلفة هاتف Samsung Galaxy S23 Ultra مع شاشة حماية إضافية؟,complex,ask_price,11,2,{},1,0
1638,هل يمكن معرفة سعر حذاء Nike Air Force 1 الأبيض بمقاس 43، وهل عليه خصم؟,complex,ask_price,15,2,{},2,0
1639,أريد أن أعرف كم سعر فستان الزفاف هذا المعروض في الواجهة، وهل سعره يشمل الضريبة؟,complex,ask_price,15,4,{},2,0
1640,ما هو سعر ثلاجة سامسونج العائلية الكبيرة، وهل هناك خيارات للتقسيط؟,complex,ask_price,11,3,{},2,0
1641,كم سعر جهاز PlayStation 5 الجديد مع يد تحكم إضافية ولعبة FIFA 24؟,complex,ask_price,13,2,{},1,0
1642,ما هي أسعار الشواحن اللاسلكية المتوافقة مع أجهزة iPhone 14، وهل تتوفر أنواع مختلفة؟,complex,ask_price,14,3,{},2,0
1643,بكم سعر لابتوب MacBook Air M2 باللون الذهبي، وهل يتوفر بذاكرة 512 جيجا؟,complex,ask_price,13,1,{},2,0
1644,كم سعر البنطلون الجينز الرجالي من Levi's بمقاس 32/32؟,complex,ask_price,9,2,{},3,0
1645,أريد معرفة سعر هاتف Xiaomi 13 Ultra باللون الأخضر، وهل سعره يشمل الشحن؟,complex,ask_price,13,0,{},2,0
1646,بكم الفرن الكهربائي المدمج من Bosch، وهل يشمل التركيب؟,complex,ask_price,9,2,{},2,0
1647,قارن لي بين iPhone 15 و Samsung S23.,simple,compare_products,8,3,{},1,0
1648,ما الفرق بين لابتوب Dell XPS و MacBook Pro؟,simple,compare_products,9,3,{},1,0
1649,هل حذاء Adidas أفضل أم Nike للجري؟,simple,compare_products,7,2,{},1,0
1650,قارن بين غسالة LG و Samsung.,simple,compare_products,6,2,{},1,0
1651,ما هو الأفضل، بلايستيشن 5 أم إكس بوكس سيريس إكس؟,simple,compare_products,10,3,{},2,0
1652,أيهما أفضل، سماعات Bose أم Sony؟,simple,compare_products,6,1,{},2,0
1653,ما هي مميزات هاتف Huawei P60 Pro مقارنة بـ Xiaomi 13 Ultra؟,simple,compare_products,12,2,{},1,0
1654,قارن لي بين الفساتين القصيرة والطويلة.,simple,compare_products,6,2,{},1,0
1655,أيهما أقوى، مكنسة Dyson أم Shark؟,simple,compare_products,6,1,{},2,0
1656,ما الفرق بين ساعة Apple Watch Ultra و Samsung Galaxy Watch 5 Pro؟,simple,compare_products,13,3,{'Watch': 2},1,1
1657,أرغب في مقارنة شاملة بين هاتف Samsung Galaxy S24 Ultra وهاتف iPhone 15 Pro Max من حيث الكاميرا، البطارية، وسهولة الاستخدام.,complex,compare_products,21,4,{},3,0
1658,ما هي الفروقات الجوهرية بين لابتوب Dell XPS 15 ولابتوب HP Spectre x360، خاصة من ناحية الأداء والشاشة والتصميم؟,complex,compare_products,19,5,{},2,0
1659,هل يمكنكم توضيح الفروق بين أحذية الجري من Adidas و Nike و Puma، وما هو الأنسب للمسافات الطويلة؟,complex,compare_products,18,7,{'و': 2},2,1
1660,أريد مقارنة بين غسالة الصحون من Bosch وغسالة الصحون من Siemens من حيث استهلاك الماء والطاقة ومستوى الضجيج.,complex,compare_products,18,5,"{'الصحون': 2, 'من': 3}",1,2
1661,ما هي الاختلافات بين أجهزة الألعاب PlayStation 5 Digital Edition و PlayStation 5 Standard Edition، وهل يؤثر ذلك على الأداء؟,complex,compare_products,20,6,"{'PlayStation': 2, '5': 2}",2,2
1662,أيهما أفضل للاستخدام اليومي والرياضي، سماعات Sony WF-1000XM5 أم Sennheiser Momentum True Wireless 3؟,complex,compare_products,14,1,{},3,0
1663,أريد مقارنة بين أحدث موديلات هواتف Xiaomi و Oppo، مع التركيز على الكاميرا الأمامية وسرعة الشحن.,complex,compare_products,16,4,{},2,0
1664,ما هي الفروق بين الأقمشة القطنية والكتانية للقمصان الصيفية، وما هو الأنسب للأجواء الحارة؟,complex,compare_products,14,5,{},2,0
1665,هل يمكن مقارنة بين المكانس الكهربائية الروبوتية من iRobot و Roborock، من حيث قوة الشفط وميزات الخرائط؟,complex,compare_products,17,6,{'من': 2},2,1
1666,أريد مقارنة بين كاميرات Canon EOS R6 Mark II و Sony Alpha a7 IV للمصورين المحترفين.,complex,compare_products,16,2,{},1,0
1667,هل تم شحن طلبي؟,simple,ask_about_order,4,1,{},1,0
1668,أريد تتبع طلبي.,simple,ask_about_order,3,0,{},1,0
1669,هل وصل الطلب رقم 112233؟,simple,ask_about_order,5,1,{},1,0
1670,أستفسر عن طلبي الأخير.,simple,ask_about_order,4,1,{},1,0
1671,ماذا حدث للطلب 445566؟,simple,ask_about_order,4,1,{},1,0
1672,أرغب في معرفة تحديثات طلبي.,simple,ask_about_order,5,1,{},1,0
1673,لم يصلني الطلب بعد.,simple,ask_about_order,4,1,{},1,0
1674,أريد الاستفسار عن طلبي رقم 98765 الذي يحتوي على هاتف Samsung Galaxy S24 Ultra، هل تم تجهيزه للشحن؟,complex,ask_about_order,18,4,{},2,0
1675,ما هي آخر التحديثات على حالة طلبي رقم 54321، وهل هناك أي تأخير متوقع في تسليم اللابتوب؟,complex,ask_about_order,17,6,{},2,0
1676,لقد قمت بطلب فستان سهرة أحمر بتاريخ 10 يناير، ولكن لم يصلني تأكيد الشحن بعد، ما هو رقم الطلب وحالته؟,complex,ask_about_order,20,4,{},3,0
1677,هل يمكنني إلغاء طلبي رقم 78901 الذي قمت بوضعه بالأمس قبل أن يتم شحنه؟,complex,ask_about_order,14,4,{},1,0
1678,أود تتبع شحنة طلب الألعاب الخاص بي، والذي يتضمن لعبة God of War Ragnarök، ما هو رقم التتبع؟,complex,ask_about_order,18,3,{},3,0
1679,لقد استلمت جزءًا من طلبي رقم 23456، ولكن سماعات AirPods Pro لم تصل بعد، متى تتوقعون وصولها؟,complex,ask_about_order,17,4,{},4,0
1680,تلقيت إشعارًا بأن طلبي رقم 87654 قد تم تسليمه، لكنني لم أستلمه فعليًا، هل يمكنكم التحقق من ذلك؟,complex,ask_about_order,18,4,{},5,0
1681,أريد تغيير عنوان الشحن لطلبي رقم 334455، الذي يحتوي على مجموعة أجهزة منزلية.,complex,ask_about_order,13,2,{},2,0
1682,هل يمكنني إضافة منتج آخر إلى طلبي رقم 65432 قبل أن يتم شحنه؟ أريد إضافة شاحن لاسلكي.,complex,ask_about_order,17,4,{'إضافة': 2},2,1
1683,طلبي رقم 998877 يظهر معلقًا، هل هناك مشكلة في الدفع أو في توفر هاتف iPhone 15 Pro Max الذي طلبته؟,complex,ask_about_order,20,6,{'في': 2},3,1
1684,كم يستغرق الشحن إلى الرياض؟,simple,ask_shipping,5,2,{},1,0
1685,هل تدعمون الشحن الدولي؟,simple,ask_shipping,4,1,{},1,0
1686,متى سيصل المنتج؟,simple,ask_shipping,3,1,{},1,0
1687,هل يمكنني استلام الطلب من المتجر؟,simple,ask_shipping,6,2,{},1,0
1688,هل الشحن يشمل جميع المنتجات؟,simple,ask_shipping,5,2,{},1,0
1689,أريد معرفة تفاصيل الشحن.,simple,ask_shipping,4,0,{},1,0
1690,ما هي خيارات الشحن المتاحة لهاتف iPhone 15 Pro Max، وكم يستغرق الشحن السريع إلى جدة؟,complex,ask_shipping,16,3,{'الشحن': 2},2,1
1691,كم تكلفة الشحن لحذاء رياضي بمقاس 42 إلى الإسكندرية، وهل يتوفر توصيل في نفس اليوم؟,complex,ask_shipping,15,4,{},2,0
1692,هل الشحن مجاني على اللابتوبات التي يزيد سعرها عن 5000 ريال، وكم المدة التقديرية لوصولها؟,complex,ask_shipping,15,4,{},2,0
1693,أريد معرفة تفاصيل الشحن الدولي للعبة PlayStation 5 إلى مصر، وما هي الجمارك المتوقعة؟,complex,ask_shipping,14,3,{},2,0
1694,هل يتوفر لديكم خدمة الشحن للمناطق النائية في السعودية، خاصة لشراء غسالة ملابس كبيرة؟,complex,ask_shipping,14,3,{},2,0
1695,كم يستغرق شحن فستان سهرة أزرق إلى الدمام، وهل يمكنني اختيار موعد التسليم؟,complex,ask_shipping,13,2,{},2,0
1696,هل يمكنني تغيير عنوان الشحن بعد إتمام الطلب، وإذا كان الأمر كذلك، فما هي الإجراءات؟,complex,ask_shipping,15,5,{},3,0
1697,هل الشحن يشمل التركيب للأجهزة المنزلية الكبيرة مثل الثلاجات؟,complex,ask_shipping,9,2,{},1,0
1698,أرغب في شراء سماعات رأس لاسلكية، ما هي أقصر مدة شحن متوفرة لديكم؟,complex,ask_shipping,13,3,{},2,0
1699,ما هي سياسة الشحن الخاصة بالمنتجات الهشة مثل شاشات التلفاز الكبيرة، وهل هناك تأمين عليها؟,complex,ask_shipping,15,4,{},2,0
